doi,filename
10.1061/JSDEAG.0000131,STDB-0100108304002-1957.pdf
10.1061/JSDEAG.0000133,STDB-0100108304003-1957.pdf
10.1061/JSDEAG.0000128,STDB-0100108304004-1957.pdf
10.1061/JSDEAG.0000127,STDB-0100108304005-1957.pdf
10.1061/JSDEAG.0000138,STDB-0100108304006-1957.pdf
10.1061/JSDEAG.0000134,STDB-0100108304007-1957.pdf
10.1061/JSDEAG.0000130,STDB-0100108304008-1957.pdf
10.1061/JSDEAG.0000132,STDB-0100108304009-1957.pdf
10.1061/JSDEAG.0000129,STDB-0100108304010-1957.pdf
10.1061/JSDEAG.0000137,STDB-0100108304011-1957.pdf
10.1061/JSDEAG.0000136,STDB-0100108304012-1957.pdf
10.1061/JSDEAG.0000126,STDB-0100108304013-1957.pdf
10.1061/JSDEAG.0000139,STDB-0100108304014-1957.pdf
10.1061/JSDEAG.0000140,STDB-0100108305001-1957.pdf
10.1061/JSDEAG.0000144,STDB-0100108305002-1957.pdf
10.1061/JSDEAG.0000146,STDB-0100108305003-1957.pdf
10.1061/JSDEAG.0000145,STDB-0100108305004-1957.pdf
10.1061/JSDEAG.0000142,STDB-0100108305005-1957.pdf
10.1061/JSDEAG.0000143,STDB-0100108305006-1957.pdf
10.1061/JSDEAG.0000141,STDB-0100108305007-1957.pdf
10.1061/JSDEAG.0000154,STDB-0100108305008-1957.pdf
10.1061/JSDEAG.0000147,STDB-0100108305009-1957.pdf
10.1061/JSDEAG.0000148,STDB-0100108305010-1957.pdf
10.1061/JSDEAG.0000149,STDB-0100108305011-1957.pdf
10.1061/JSDEAG.0000150,STDB-0100108305012-1957.pdf
10.1061/JSDEAG.0000151,STDB-0100108305013-1957.pdf
10.1061/JSDEAG.0000152,STDB-0100108305014-1957.pdf
10.1061/JSDEAG.0000153,STDB-0100108305015-1957.pdf
10.1061/JSDEAG.0000155,STDB-0100108305016-1957.pdf
10.1061/JSDEAG.0000156,STDB-0100108305017-1957.pdf
10.1061/JSDEAG.0000157,STDB-0100108305018-1957.pdf
10.1061/JSDEAG.0000158,STDB-0100108305019-1957.pdf
10.1061/JSDEAG.0000159,STDB-0100108305020-1957.pdf
10.1061/JSDEAG.0000160,STDB-0100108305021-1957.pdf
10.1061/JSDEAG.0000161,STDB-0100108305022-1957.pdf
10.1061/JSDEAG.0000171,STDB-0100108306001-1957.pdf
10.1061/JSDEAG.0000170,STDB-0100108306002-1957.pdf
10.1061/JSDEAG.0000162,STDB-0100108306003-1957.pdf
10.1061/JSDEAG.0000166,STDB-0100108306004-1957.pdf
10.1061/JSDEAG.0000164,STDB-0100108306005-1957.pdf
10.1061/JSDEAG.0000169,STDB-0100108306006-1957.pdf
10.1061/JSDEAG.0000165,STDB-0100108306007-1957.pdf
10.1061/JSDEAG.0000168,STDB-0100108306008-1957.pdf
10.1061/JSDEAG.0000167,STDB-0100108306009-1957.pdf
10.1061/JSDEAG.0000163,STDB-0100108306010-1957.pdf
10.1061/JSDEAG.0000175,STDB-0100108306011-1957.pdf
10.1061/JSDEAG.0000179,STDB-0100108306012-1957.pdf
10.1061/JSDEAG.0000180,STDB-0100108306013-1957.pdf
10.1061/JSDEAG.0000172,STDB-0100108306014-1957.pdf
10.1061/JSDEAG.0000173,STDB-0100108306015-1957.pdf
10.1061/JSDEAG.0000174,STDB-0100108306016-1957.pdf
10.1061/JSDEAG.0000176,STDB-0100108306017-1957.pdf
10.1061/JSDEAG.0000177,STDB-0100108306018-1957.pdf
10.1061/JSDEAG.0000178,STDB-0100108306019-1957.pdf
10.1061/JSDEAG.0000183,STDB-0100108401001-1958.pdf
10.1061/JSDEAG.0000184,STDB-0100108401002-1958.pdf
10.1061/JSDEAG.0000187,STDB-0100108401003-1958.pdf
10.1061/JSDEAG.0000185,STDB-0100108401004-1958.pdf
10.1061/JSDEAG.0000182,STDB-0100108401005-1958.pdf
10.1061/JSDEAG.0000188,STDB-0100108401006-1958.pdf
10.1061/JSDEAG.0000198,STDB-0100108401007-1958.pdf
10.1061/JSDEAG.0000203,STDB-0100108401008-1958.pdf
10.1061/JSDEAG.0000204,STDB-0100108401009-1958.pdf
10.1061/JSDEAG.0000181,STDB-0100108401010-1958.pdf
10.1061/JSDEAG.0000186,STDB-0100108401011-1958.pdf
10.1061/JSDEAG.0000189,STDB-0100108401012-1958.pdf
10.1061/JSDEAG.0000190,STDB-0100108401013-1958.pdf
10.1061/JSDEAG.0000191,STDB-0100108401014-1958.pdf
10.1061/JSDEAG.0000192,STDB-0100108401015-1958.pdf
10.1061/JSDEAG.0000193,STDB-0100108401016-1958.pdf
10.1061/JSDEAG.0000194,STDB-0100108401017-1958.pdf
10.1061/JSDEAG.0000195,STDB-0100108401018-1958.pdf
10.1061/JSDEAG.0000196,STDB-0100108401019-1958.pdf
10.1061/JSDEAG.0000197,STDB-0100108401020-1958.pdf
10.1061/JSDEAG.0000199,STDB-0100108401021-1958.pdf
10.1061/JSDEAG.0000200,STDB-0100108401022-1958.pdf
